Date,UNIX,Crude Oil,Ethereum,EURO,Gold,Yeng,Platinum,Silver,^DJI,BITCOIN,new_cases,new_deaths
"['2020', '03', '08']",1583643600.0,32.540000915527344,,,1670.800048828125,0.009620499797165394,896.4000244140625,17.530000686645508,,8108.1162109375,3691.0,97.0
"['2020', '03', '09']",1583726400.0,41.279998779296875,201.986328125,1.1386020183563232,1672.4000244140625,0.009720000438392162,896.4000244140625,17.214000701904297,23851.01953125,7923.64453125,3871.0,229.0
"['2020', '03', '10']",1583812800.0,31.1299991607666,200.7672576904297,1.1397960186004639,1675.699951171875,0.009520499967038631,862.7999877929688,17.000999450683594,25018.16015625,7909.7294921875,4537.0,209.0
"['2020', '03', '11']",1583899200.0,34.36000061035156,194.86851501464844,1.1316505670547485,1660.300048828125,0.009564000181853771,869.4000244140625,16.9060001373291,23553.220703125,7911.43017578125,4378.0,269.0
"['2020', '03', '12']",1583985600.0,32.97999954223633,112.34712982177734,1.1261515617370605,1642.300048828125,0.009554999880492687,868.2000122070312,16.729000091552734,21200.619140625,4970.7880859375,6887.0,326.0
"['2020', '03', '13']",1584072000.0,32.93000030517578,133.20181274414062,1.1184931993484497,1590.300048828125,0.009306499734520912,763.2999877929688,14.6850004196167,23185.619140625,5563.70703125,8355.0,351.0
"['2020', '03', '15']",1584244800.0,30.40999984741211,,,1515.699951171875,0.009471000172197819,756.9000244140625,14.800000190734863,,5392.31494140625,11547.0,354.0
"['2020', '03', '16']",1584331200.0,31.729999542236328,110.60587310791016,1.115536093711853,1516.699951171875,0.009476999752223492,743.9000244140625,14.5,20188.51953125,5014.47998046875,12644.0,745.0
"['2020', '03', '17']",1584417600.0,28.700000762939453,113.94275665283203,1.1163206100463867,1486.5,0.009356999769806862,657.7000122070312,12.815999984741211,21237.380859375,5225.62939453125,12678.0,596.0
"['2020', '03', '18']",1584504000.0,27.329999923706055,114.84226989746094,1.101552128791809,1525.800048828125,0.009279499761760235,665.2999877929688,12.494999885559082,19898.919921875,5238.4384765625,14740.0,789.0
"['2020', '03', '19']",1584590400.0,20.829999923706055,136.59385681152344,1.0961546897888184,1477.9000244140625,0.009047499857842922,605.0,11.772000312805176,20087.189453125,6191.19287109375,18314.0,951.0
"['2020', '03', '20']",1584676800.0,25.90999984741211,132.73716735839844,1.0657345056533813,1479.300048828125,0.009071500040590763,596.7999877929688,12.133999824523926,19173.98046875,6198.7783203125,29214.0,1041.0
"['2020', '03', '22']",1584849600.0,21.540000915527344,,,1495.5999755859375,0.009069000370800495,606.0999755859375,12.454999923706055,,5830.2548828125,34082.0,1695.0
"['2020', '03', '23']",1584936000.0,24.450000762939453,134.91160583496094,1.0694386959075928,1575.699951171875,0.00906550046056509,663.0999755859375,13.779999732971191,18591.9296875,6416.31494140625,32945.0,1657.0
"['2020', '03', '24']",1585022400.0,24.549999237060547,138.76144409179688,1.0764610767364502,1696.0999755859375,0.009052000008523464,729.2999877929688,14.779999732971191,20704.91015625,6734.8037109375,39785.0,1762.0
"['2020', '03', '25']",1585108800.0,24.309999465942383,136.19589233398438,1.080263614654541,1638.0999755859375,0.009066499769687653,734.0,14.619999885559082,21200.55078125,6681.06298828125,38927.0,2200.0
"['2020', '03', '26']",1585195200.0,23.049999237060547,138.36155700683594,1.0889569520950317,1636.5999755859375,0.009186999872326851,740.4000244140625,14.5649995803833,22552.169921875,6716.4404296875,51204.0,2426.0
"['2020', '03', '27']",1585281600.0,21.84000015258789,133.9379425048828,1.1048258543014526,1630.5999755859375,0.009310999885201454,738.4000244140625,14.625,21636.779296875,6469.79833984375,59718.0,2681.0
"['2020', '03', '29']",1585454400.0,20.280000686645508,132.904541015625,1.113908290863037,1664.199951171875,0.009336999617516994,740.5,14.5600004196167,,5922.04296875,65178.0,3461.0
"['2020', '03', '29']",1585454400.0,20.280000686645508,132.904541015625,1.113908290863037,1664.199951171875,0.009336999617516994,740.5,14.5600004196167,,6429.841796875,65178.0,3461.0
"['2020', '03', '30']",1585540800.0,20.479999542236328,133.59356689453125,1.1030466556549072,1637.199951171875,0.009286999702453613,724.2999877929688,14.154999732971191,22327.48046875,6438.64453125,58490.0,3125.0
"['2020', '03', '31']",1585627200.0,20.280000686645508,135.63455200195312,1.102657437324524,1592.4000244140625,0.009328000247478485,719.4000244140625,14.135000228881836,21917.16015625,6606.7763671875,61775.0,3698.0
"['2020', '04', '01']",1585713600.0,21.190000534057617,142.02914428710938,1.0953621864318848,1605.199951171875,0.009349499829113483,720.2999877929688,14.085000038146973,20943.509765625,6793.62451171875,74208.0,4617.0
"['2020', '04', '02']",1585800000.0,24.770000457763672,142.09130859375,1.0847399234771729,1637.699951171875,0.009282499551773071,728.4000244140625,14.625,21413.439453125,6733.38720703125,77149.0,4995.0
"['2020', '04', '03']",1585886400.0,29.0,,,1648.800048828125,0.009234500117599964,724.5999755859375,14.524999618530273,21052.529296875,6867.52734375,77447.0,4688.0
"['2020', '04', '05']",1586059200.0,,169.13587951660156,1.0806955099105835,,,,,,7271.78125,86713.0,6115.0
"['2020', '04', '06']",1586145600.0,26.829999923706055,165.10194396972656,1.0803803205490112,1730.699951171875,0.00918050017207861,744.4000244140625,15.6850004196167,22679.990234375,7176.41455078125,71232.0,4655.0
"['2020', '04', '07']",1586232000.0,26.079999923706055,172.64173889160156,1.0895144939422607,1693.9000244140625,0.009219000115990639,732.0,15.168999671936035,22653.859375,7334.0986328125,71390.0,5137.0
"['2020', '04', '08']",1586318400.0,26.40999984741211,170.80714416503906,1.0863661766052246,1680.699951171875,0.009197999723255634,736.2000122070312,15.244999885559082,23433.5703125,7302.08935546875,74902.0,7412.0
